image_path,style,original_filename,label
data\processed\Symbolism\gustave-moreau_perseus-and-andromeda.jpg,Symbolism,gustave-moreau_perseus-and-andromeda.jpg,24
data\processed\Ukiyo_e\tsukioka-yoshitoshi_the-ghost-triptych.jpg,Ukiyo_e,tsukioka-yoshitoshi_the-ghost-triptych.jpg,26
data\processed\Realism\isaac-levitan_before-the-thunderstorm-1893-1.jpg,Realism,isaac-levitan_before-the-thunderstorm-1893-1.jpg,21
data\processed\Fauvism\mary-fedden_still-life-1981.jpg,Fauvism,mary-fedden_still-life-1981.jpg,10
data\processed\Rococo\thomas-gainsborough_the-cottage-door-1.jpg,Rococo,thomas-gainsborough_the-cottage-door-1.jpg,22
data\processed\Post_Impressionism\moise-kisling_contrasting-sounds-1918.jpg,Post_Impressionism,moise-kisling_contrasting-sounds-1918.jpg,20
data\processed\Fauvism\ilya-mashkov_reclining-nude.jpg,Fauvism,ilya-mashkov_reclining-nude.jpg,10
data\processed\Romanticism\konstantin-makovsky_cairene-1.jpg,Romanticism,konstantin-makovsky_cairene-1.jpg,23
data\processed\Rococo\jean-marc-nattier_die-liebenden-1744.jpg,Rococo,jean-marc-nattier_die-liebenden-1744.jpg,22
data\processed\Synthetic_Cubism\georges-braque_glass-pipe-and-newspaper-1917.jpg,Synthetic_Cubism,georges-braque_glass-pipe-and-newspaper-1917.jpg,25
data\processed\Art_Nouveau_Modern\nicholas-roerich_a-path-1908.jpg,Art_Nouveau_Modern,nicholas-roerich_a-path-1908.jpg,3
data\processed\Realism\vincent-van-gogh_young-man-sitting-with-a-cup-in-his-hand-half-length-1883.jpg,Realism,vincent-van-gogh_young-man-sitting-with-a-cup-in-his-hand-half-length-1883.jpg,21
data\processed\Symbolism\nicholas-roerich_landscape-1.jpg,Symbolism,nicholas-roerich_landscape-1.jpg,24
data\processed\Rococo\benjamin-west_portrait-engraving-of-robert-fulton-steamboat-innovator.jpg,Rococo,benjamin-west_portrait-engraving-of-robert-fulton-steamboat-innovator.jpg,22
data\processed\Fauvism\ion-pacea_still-life.jpg,Fauvism,ion-pacea_still-life.jpg,10
data\processed\Post_Impressionism\gustave-loiseau_the-garden-behind-the-house-1915.jpg,Post_Impressionism,gustave-loiseau_the-garden-behind-the-house-1915.jpg,20
data\processed\Romanticism\paul-cezanne_a-modern-olympia-1870.jpg,Romanticism,paul-cezanne_a-modern-olympia-1870.jpg,23
data\processed\Impressionism\pierre-auguste-renoir_nude-seated-on-a-sofa-1876.jpg,Impressionism,pierre-auguste-renoir_nude-seated-on-a-sofa-1876.jpg,12
data\processed\Abstract_Expressionism\hans-hofmann_profound-longing-1965.jpg,Abstract_Expressionism,hans-hofmann_profound-longing-1965.jpg,0
data\processed\High_Renaissance\vittore-carpaccio_arrival-of-st-ursula-during-the-siege-of-cologne-1498.jpg,High_Renaissance,vittore-carpaccio_arrival-of-st-ursula-during-the-siege-of-cologne-1498.jpg,11
data\processed\Art_Nouveau_Modern\j.-e.-h.-macdonald_algoma.jpg,Art_Nouveau_Modern,j.-e.-h.-macdonald_algoma.jpg,3
data\processed\Expressionism\august-macke_woman-sewing.jpg,Expressionism,august-macke_woman-sewing.jpg,9
data\processed\Impressionism\adam-baltatu_village-alley.jpg,Impressionism,adam-baltatu_village-alley.jpg,12
data\processed\Early_Renaissance\carlo-crivelli_enthroned-madonna-2.jpg,Early_Renaissance,carlo-crivelli_enthroned-madonna-2.jpg,8
data\processed\Impressionism\robert-julian-onderdonk_through-the-hills-in-sw-texas-1911.jpg,Impressionism,robert-julian-onderdonk_through-the-hills-in-sw-texas-1911.jpg,12
data\processed\Post_Impressionism\edouard-cortes_quay-saint-michel.jpg,Post_Impressionism,edouard-cortes_quay-saint-michel.jpg,20
data\processed\Minimalism\roni-horn_black-asphere-9-1988.jpg,Minimalism,roni-horn_black-asphere-9-1988.jpg,14
data\processed\Realism\john-singer-sargent_henry-g-marquand.jpg,Realism,john-singer-sargent_henry-g-marquand.jpg,21
data\processed\Color_Field_Painting\helen-frankenthaler_boulevard-1973.jpg,Color_Field_Painting,helen-frankenthaler_boulevard-1973.jpg,5
data\processed\Post_Impressionism\viorel-marginean_iarn-la-cenade-1992.jpg,Post_Impressionism,viorel-marginean_iarn-la-cenade-1992.jpg,20
data\processed\Symbolism\zinaida-serebriakova_landscape-with-a-river-1911.jpg,Symbolism,zinaida-serebriakova_landscape-with-a-river-1911.jpg,24
data\processed\Synthetic_Cubism\juan-gris_glass-cup-and-bottle.jpg,Synthetic_Cubism,juan-gris_glass-cup-and-bottle.jpg,25
data\processed\Contemporary_Realism\gilles-aillaud_hippotame-et-arbre-l-envers-1971.jpg,Contemporary_Realism,gilles-aillaud_hippotame-et-arbre-l-envers-1971.jpg,6
data\processed\Abstract_Expressionism\joan-miro_not_detected_227942.jpg,Abstract_Expressionism,joan-miro_not_detected_227942.jpg,0
data\processed\Romanticism\sir-lawrence-alma-tadema_water-pets.jpg,Romanticism,sir-lawrence-alma-tadema_water-pets.jpg,23
data\processed\New_Realism\yiannis-tsaroychis_alain-as-winter-1975.jpg,New_Realism,yiannis-tsaroychis_alain-as-winter-1975.jpg,16
data\processed\Abstract_Expressionism\salvador-dali_study-for-deoxyribonucleic-acid-arabs-1.jpg,Abstract_Expressionism,salvador-dali_study-for-deoxyribonucleic-acid-arabs-1.jpg,0
data\processed\Northern_Renaissance\mabuse_man-of-sorrow.jpg,Northern_Renaissance,mabuse_man-of-sorrow.jpg,17
data\processed\Romanticism\fyodor-bronnikov_portrait-of-an-old-man-in-a-crimson-dress-1881.jpg,Romanticism,fyodor-bronnikov_portrait-of-an-old-man-in-a-crimson-dress-1881.jpg,23
data\processed\Expressionism\margareta-sterian_suite.jpg,Expressionism,margareta-sterian_suite.jpg,9
data\processed\High_Renaissance\pietro-perugino_pala-di-sant-agostino-baptism-of-christ-1523.jpg,High_Renaissance,pietro-perugino_pala-di-sant-agostino-baptism-of-christ-1523.jpg,11
data\processed\Symbolism\wilhelm-kotarbinski_grave-of-a-suicide-victim.jpg,Symbolism,wilhelm-kotarbinski_grave-of-a-suicide-victim.jpg,24
data\processed\Rococo\antoine-watteau_the-capricious-girl.jpg,Rococo,antoine-watteau_the-capricious-girl.jpg,22
data\processed\Fauvism\aldemir-martins_marinha.jpg,Fauvism,aldemir-martins_marinha.jpg,10
data\processed\Synthetic_Cubism\pablo-picasso_harlequin-1915.jpg,Synthetic_Cubism,pablo-picasso_harlequin-1915.jpg,25
data\processed\Minimalism\alvaro-lapa_o-casamento-1967.jpg,Minimalism,alvaro-lapa_o-casamento-1967.jpg,14
data\processed\Northern_Renaissance\jean-hey_anne-of-france-lady-of-beaujeu-duchess-of-bourbon-presented-by-st-john-the-evangelist-right-1492.jpg,Northern_Renaissance,jean-hey_anne-of-france-lady-of-beaujeu-duchess-of-bourbon-presented-by-st-john-the-evangelist-right-1492.jpg,17
data\processed\High_Renaissance\leonardo-da-vinci_female-head.jpg,High_Renaissance,leonardo-da-vinci_female-head.jpg,11
data\processed\Minimalism\ruth-vollmer_trimer-monomer-dimer-1965.jpg,Minimalism,ruth-vollmer_trimer-monomer-dimer-1965.jpg,14
data\processed\Ukiyo_e\ito-shinsui_evening-glow-at-ajiro-1939.jpg,Ukiyo_e,ito-shinsui_evening-glow-at-ajiro-1939.jpg,26
data\processed\Northern_Renaissance\albrecht-durer_on-the-left-the-archangel-gabriel-approach-the-praying-virgin-mary-in-her-bedchamber.jpg,Northern_Renaissance,albrecht-durer_on-the-left-the-archangel-gabriel-approach-the-praying-virgin-mary-in-her-bedchamber.jpg,17
data\processed\Minimalism\robert-ryman_classico-5-1968.jpg,Minimalism,robert-ryman_classico-5-1968.jpg,14
data\processed\Romanticism\konstantin-makovsky_portrait-of-artist-k-bornikov.jpg,Romanticism,konstantin-makovsky_portrait-of-artist-k-bornikov.jpg,23
data\processed\Contemporary_Realism\jamie-wyeth_rudolf-nureyev.jpg,Contemporary_Realism,jamie-wyeth_rudolf-nureyev.jpg,6
data\processed\Symbolism\mikalojus-ciurlionis_raigardas-iii-1907.jpg,Symbolism,mikalojus-ciurlionis_raigardas-iii-1907.jpg,24
data\processed\Realism\peder-severin-kroyer_portrait-of-a-gentleman-1898.jpg,Realism,peder-severin-kroyer_portrait-of-a-gentleman-1898.jpg,21
data\processed\Rococo\joshua-reynolds_the-infant-samuel.jpg,Rococo,joshua-reynolds_the-infant-samuel.jpg,22
data\processed\Art_Nouveau_Modern\otto-eckmann_wallpaper-design-1899-1.jpg,Art_Nouveau_Modern,otto-eckmann_wallpaper-design-1899-1.jpg,3
data\processed\Romanticism\gustave-dore_the-inferno-canto-7-1.jpg,Romanticism,gustave-dore_the-inferno-canto-7-1.jpg,23
data\processed\Minimalism\richard-tuttle_sand-tree-2-1988.jpg,Minimalism,richard-tuttle_sand-tree-2-1988.jpg,14
data\processed\Pop_Art\patrick-caulfield_lampshade-1969.jpg,Pop_Art,patrick-caulfield_lampshade-1969.jpg,19
data\processed\Symbolism\nicholas-roerich_three-jewels-1932.jpg,Symbolism,nicholas-roerich_three-jewels-1932.jpg,24
data\processed\Pop_Art\patrick-procktor_cataract-aswan-1985.jpg,Pop_Art,patrick-procktor_cataract-aswan-1985.jpg,19
data\processed\Symbolism\mikalojus-ciurlionis_not_detected_194340.jpg,Symbolism,mikalojus-ciurlionis_not_detected_194340.jpg,24
data\processed\Romanticism\gustave-dore_don-quixote-1.jpg,Romanticism,gustave-dore_don-quixote-1.jpg,23
data\processed\Rococo\pietro-longhi_preparing-the-guns.jpg,Rococo,pietro-longhi_preparing-the-guns.jpg,22
data\processed\Fauvism\mary-fedden_three-cherries-2000.jpg,Fauvism,mary-fedden_three-cherries-2000.jpg,10
data\processed\Cubism\rene-magritte_donna-1923(1).jpg,Cubism,rene-magritte_donna-1923(1).jpg,7
data\processed\Mannerism_Late_Renaissance\hans-von-aachen_allegory-on-the-conquest-of-stuhlwei-enburg-sz-kesfeh-rv-r-1604.jpg,Mannerism_Late_Renaissance,hans-von-aachen_allegory-on-the-conquest-of-stuhlwei-enburg-sz-kesfeh-rv-r-1604.jpg,13
data\processed\Ukiyo_e\katsushika-hokusai_sazai-hall-500-rakan-temples.jpg,Ukiyo_e,katsushika-hokusai_sazai-hall-500-rakan-temples.jpg,26
data\processed\Naive_Art_Primitivism\marc-chagall_potiphar-s-wife-tries-unsuccessfully-to-seduce-joseph-genesis-xxxix-7-9.jpg,Naive_Art_Primitivism,marc-chagall_potiphar-s-wife-tries-unsuccessfully-to-seduce-joseph-genesis-xxxix-7-9.jpg,15
data\processed\Naive_Art_Primitivism\marc-chagall_a-sky-1984.jpg,Naive_Art_Primitivism,marc-chagall_a-sky-1984.jpg,15
data\processed\Color_Field_Painting\clyfford-still_untitled-1971.jpg,Color_Field_Painting,clyfford-still_untitled-1971.jpg,5
data\processed\Symbolism\nicholas-roerich_abode-of-the-spirit.jpg,Symbolism,nicholas-roerich_abode-of-the-spirit.jpg,24
data\processed\Impressionism\edouard-manet_young-woman-in-the-garden-1880.jpg,Impressionism,edouard-manet_young-woman-in-the-garden-1880.jpg,12
data\processed\Early_Renaissance\paolo-uccello_24-hours-clock.jpg,Early_Renaissance,paolo-uccello_24-hours-clock.jpg,8
data\processed\Mannerism_Late_Renaissance\tintoretto_baptism-of-christ.jpg,Mannerism_Late_Renaissance,tintoretto_baptism-of-christ.jpg,13
data\processed\Early_Renaissance\antonello-da-messina_ecce-homo-1474.jpg,Early_Renaissance,antonello-da-messina_ecce-homo-1474.jpg,8
data\processed\Pop_Art\peter-max_heart-2009.jpg,Pop_Art,peter-max_heart-2009.jpg,19
data\processed\Post_Impressionism\paul-gauguin_landscape-with-three-trees-1892.jpg,Post_Impressionism,paul-gauguin_landscape-with-three-trees-1892.jpg,20
data\processed\Naive_Art_Primitivism\marc-chagall_the-tablets-of-law-1962.jpg,Naive_Art_Primitivism,marc-chagall_the-tablets-of-law-1962.jpg,15
data\processed\Synthetic_Cubism\pablo-picasso_figure.jpg,Synthetic_Cubism,pablo-picasso_figure.jpg,25
data\processed\Symbolism\nicholas-roerich_untitled-2.jpg,Symbolism,nicholas-roerich_untitled-2.jpg,24
data\processed\Art_Nouveau_Modern\raphael-kirchner_marionettes-1.jpg,Art_Nouveau_Modern,raphael-kirchner_marionettes-1.jpg,3
data\processed\Early_Renaissance\luca-signorelli_christ-and-the-doubting-thomas-1482.jpg,Early_Renaissance,luca-signorelli_christ-and-the-doubting-thomas-1482.jpg,8
data\processed\Synthetic_Cubism\pablo-picasso_the-guitar-1913.jpg,Synthetic_Cubism,pablo-picasso_the-guitar-1913.jpg,25
data\processed\Post_Impressionism\gustave-loiseau_landscape-of-seine-et-oise-1906.jpg,Post_Impressionism,gustave-loiseau_landscape-of-seine-et-oise-1906.jpg,20
data\processed\Pointillism\paul-signac_l-hirondelle-steamer-on-the-seine-1901.jpg,Pointillism,paul-signac_l-hirondelle-steamer-on-the-seine-1901.jpg,18
data\processed\Ukiyo_e\utagawa-kunisada_not_detected_240353.jpg,Ukiyo_e,utagawa-kunisada_not_detected_240353.jpg,26
data\processed\Art_Nouveau_Modern\edmund-dulac_the-emperor-s-new-clothes.jpg,Art_Nouveau_Modern,edmund-dulac_the-emperor-s-new-clothes.jpg,3
data\processed\Naive_Art_Primitivism\niki-de-sainte-phalle_serpent-chair-1991.jpg,Naive_Art_Primitivism,niki-de-sainte-phalle_serpent-chair-1991.jpg,15
data\processed\Expressionism\stanley-pinker_locquats.jpg,Expressionism,stanley-pinker_locquats.jpg,9
data\processed\Impressionism\claude-monet_chrysanthemums-1897-1.jpg,Impressionism,claude-monet_chrysanthemums-1897-1.jpg,12
data\processed\Romanticism\henry-raeburn_john-johnstone-betty-johnstone-and-miss-wedderburn.jpg,Romanticism,henry-raeburn_john-johnstone-betty-johnstone-and-miss-wedderburn.jpg,23
data\processed\Baroque\gerrit-dou_the-dropsical-woman.jpg,Baroque,gerrit-dou_the-dropsical-woman.jpg,4
data\processed\High_Renaissance\dosso-dossi_melissa-circe-1507.jpg,High_Renaissance,dosso-dossi_melissa-circe-1507.jpg,11
data\processed\Early_Renaissance\andrea-mantegna_horse-and-groom-with-hunting-dogs-from-the-camera-degli-sposi-or-camera-picta-detail-1474.jpg,Early_Renaissance,andrea-mantegna_horse-and-groom-with-hunting-dogs-from-the-camera-degli-sposi-or-camera-picta-detail-1474.jpg,8
data\processed\Fauvism\pyotr-konchalovsky_walk-of-gravedigger-1910.jpg,Fauvism,pyotr-konchalovsky_walk-of-gravedigger-1910.jpg,10
data\processed\Pop_Art\andy-warhol_time-magazine-cover.jpg,Pop_Art,andy-warhol_time-magazine-cover.jpg,19
data\processed\Pointillism\theo-van-rysselberghe_emile-verhaeren-in-his-study.jpg,Pointillism,theo-van-rysselberghe_emile-verhaeren-in-his-study.jpg,18
data\processed\Baroque\giovanni-paolo-panini_capriccio-of-classical-ruins-1730.jpg,Baroque,giovanni-paolo-panini_capriccio-of-classical-ruins-1730.jpg,4
data\processed\Pop_Art\peter-max_four-seasons-autumn.jpg,Pop_Art,peter-max_four-seasons-autumn.jpg,19
data\processed\Expressionism\georges-braque_amaryllis-1958.jpg,Expressionism,georges-braque_amaryllis-1958.jpg,9
data\processed\Baroque\jan-steen_cat-family.jpg,Baroque,jan-steen_cat-family.jpg,4
data\processed\Mannerism_Late_Renaissance\agnolo-bronzino_a-portrait-of-giuliano-di-piero-de-medici.jpg,Mannerism_Late_Renaissance,agnolo-bronzino_a-portrait-of-giuliano-di-piero-de-medici.jpg,13
data\processed\Minimalism\pino-pinelli_pittura-bl-1993.jpg,Minimalism,pino-pinelli_pittura-bl-1993.jpg,14
data\processed\Art_Nouveau_Modern\boris-kustodiev_gostiny-dvor-in-a-merchant-shout-1916.jpg,Art_Nouveau_Modern,boris-kustodiev_gostiny-dvor-in-a-merchant-shout-1916.jpg,3
data\processed\Contemporary_Realism\eric-fischl_dancer.jpg,Contemporary_Realism,eric-fischl_dancer.jpg,6
data\processed\Art_Nouveau_Modern\wilhelm-kotarbinski_adagio2.jpg,Art_Nouveau_Modern,wilhelm-kotarbinski_adagio2.jpg,3
data\processed\Art_Nouveau_Modern\anders-zorn_portrait-of-mrs-eben-richards-1899.jpg,Art_Nouveau_Modern,anders-zorn_portrait-of-mrs-eben-richards-1899.jpg,3
data\processed\Impressionism\winston-churchill_mimizan-plage-landes-1920(1).jpg,Impressionism,winston-churchill_mimizan-plage-landes-1920(1).jpg,12
data\processed\Fauvism\fikret-mualla-saygi_pembe-kahve.jpg,Fauvism,fikret-mualla-saygi_pembe-kahve.jpg,10
data\processed\Minimalism\ruth-vollmer_wire-cage-soap-film-form-1974.jpg,Minimalism,ruth-vollmer_wire-cage-soap-film-form-1974.jpg,14
data\processed\Ukiyo_e\katsushika-hokusai_head-of-the-snake-woman.jpg,Ukiyo_e,katsushika-hokusai_head-of-the-snake-woman.jpg,26
data\processed\Contemporary_Realism\jamie-wyeth_angus-1974.jpg,Contemporary_Realism,jamie-wyeth_angus-1974.jpg,6
data\processed\Minimalism\eva-hesse_addendum-1967.jpg,Minimalism,eva-hesse_addendum-1967.jpg,14
data\processed\Action_painting\norman-bluhm_untitled-1960.jpg,Action_painting,norman-bluhm_untitled-1960.jpg,1
data\processed\Ukiyo_e\katsushika-hokusai_ono-waterfall-at-kisokaido.jpg,Ukiyo_e,katsushika-hokusai_ono-waterfall-at-kisokaido.jpg,26
data\processed\Cubism\alberto-magnelli_incantation-1935.jpg,Cubism,alberto-magnelli_incantation-1935.jpg,7
data\processed\Naive_Art_Primitivism\marc-chagall_parade-1980.jpg,Naive_Art_Primitivism,marc-chagall_parade-1980.jpg,15
data\processed\Impressionism\camille-pissarro_flowering-plum-trees.jpg,Impressionism,camille-pissarro_flowering-plum-trees.jpg,12
data\processed\Analytical_Cubism\georges-braque_violin-and-clarinet-on-a-table-1912.jpg,Analytical_Cubism,georges-braque_violin-and-clarinet-on-a-table-1912.jpg,2
data\processed\Rococo\giovanni-battista-tiepolo_the-apotheosis-of-saint-roch.jpg,Rococo,giovanni-battista-tiepolo_the-apotheosis-of-saint-roch.jpg,22
data\processed\Cubism\pyotr-konchalovsky_figure-in-a-collection-of-poems-autographs-1920.jpg,Cubism,pyotr-konchalovsky_figure-in-a-collection-of-poems-autographs-1920.jpg,7
data\processed\Synthetic_Cubism\pablo-picasso_violin.jpg,Synthetic_Cubism,pablo-picasso_violin.jpg,25
data\processed\Abstract_Expressionism\paul-jenkins_not_detected_235701.jpg,Abstract_Expressionism,paul-jenkins_not_detected_235701.jpg,0
data\processed\High_Renaissance\leonardo-da-vinci_birch-copse.jpg,High_Renaissance,leonardo-da-vinci_birch-copse.jpg,11
data\processed\Impressionism\claude-monet_houses-of-parliament-fog-effect-1901.jpg,Impressionism,claude-monet_houses-of-parliament-fog-effect-1901.jpg,12
data\processed\Expressionism\edvard-munch_the-wave-1921.jpg,Expressionism,edvard-munch_the-wave-1921.jpg,9
data\processed\New_Realism\william-james-glackens_scene-on-the-lower-east-side.jpg,New_Realism,william-james-glackens_scene-on-the-lower-east-side.jpg,16
data\processed\Contemporary_Realism\jamie-wyeth_cooling-off-1970.jpg,Contemporary_Realism,jamie-wyeth_cooling-off-1970.jpg,6
data\processed\Expressionism\egon-schiele_seated-young-girl-1910.jpg,Expressionism,egon-schiele_seated-young-girl-1910.jpg,9
data\processed\Impressionism\claude-monet_zaandam-1.jpg,Impressionism,claude-monet_zaandam-1.jpg,12
data\processed\Abstract_Expressionism\sam-francis_bouquet.jpg,Abstract_Expressionism,sam-francis_bouquet.jpg,0
data\processed\Early_Renaissance\giovanni-bellini_portrait-of-a-humanist-1480.jpg,Early_Renaissance,giovanni-bellini_portrait-of-a-humanist-1480.jpg,8
data\processed\Symbolism\nicholas-roerich_chan-la-nek-1932.jpg,Symbolism,nicholas-roerich_chan-la-nek-1932.jpg,24
data\processed\High_Renaissance\titian_marriage-with-vesta-and-hymen-as-protectors-and-advisers-of-the-union-of-venus-and-mars.jpg,High_Renaissance,titian_marriage-with-vesta-and-hymen-as-protectors-and-advisers-of-the-union-of-venus-and-mars.jpg,11
data\processed\Color_Field_Painting\gene-davis_red-witch-1966.jpg,Color_Field_Painting,gene-davis_red-witch-1966.jpg,5
data\processed\Minimalism\gene-davis_untitled-1-1971.jpg,Minimalism,gene-davis_untitled-1-1971.jpg,14
data\processed\Fauvism\raoul-dufy_boats-at-martigues-1908.jpg,Fauvism,raoul-dufy_boats-at-martigues-1908.jpg,10
data\processed\Realism\ilya-repin_portrait-of-ivan-timofeevich-savenkov-in-his-st-petersburg-university-student.jpg,Realism,ilya-repin_portrait-of-ivan-timofeevich-savenkov-in-his-st-petersburg-university-student.jpg,21
data\processed\Fauvism\john-duncan-fergusson_in-the-sunlight-1907.jpg,Fauvism,john-duncan-fergusson_in-the-sunlight-1907.jpg,10
data\processed\Expressionism\fred-williams_waterpond-in-a-landscape-ii-1966.jpg,Expressionism,fred-williams_waterpond-in-a-landscape-ii-1966.jpg,9
data\processed\Impressionism\pierre-auguste-renoir_bouquet-of-flowers-1.jpg,Impressionism,pierre-auguste-renoir_bouquet-of-flowers-1.jpg,12
